gbifID,eventDate,year,stateProvince,species,occurrenceID,region_code,geoc_maj,cl_pent,dep_sur,cl_drai,cl_haut,type_couv,origine,an_origine,perturb,an_perturb,ty_couv_et,densite,cl_age_et,tree_cover,richness_index,shannon_index
4145298857,2023-06-28T16:45:30,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/170024990,31G,"-580145,95+200559,17",D,R1A,20.0,2,F,,,,,F,75.0,VIN,"{'ES': 0.4, 'CR': 0.2, 'FT': 0.1, 'HG': 0.1, 'PB': 0.1, 'PU': 0.1}",6,1.6094379124341
4129904336,2021-07-11T13:35:13,2021,Québec,Mycena leaiana,https://www.inaturalist.org/observations/86616366,31G,"-453118,68+237555,36",D,1AY,30.0,2,F,,,,,F,85.0,VIN,"{'ES': 0.6, 'BJ': 0.2, 'EO': 0.1, 'FT': 0.1}",4,1.0888999753452235
4129770441,2022-09-12T10:01,2022,Québec,Mycena leaiana,https://www.inaturalist.org/observations/134770058,31G,"-575139,60+199895,43",D,1AY,30.0,1,F,,,,,F,85.0,VIN,"{'ES': 0.4, 'CR': 0.2, 'FT': 0.1, 'PE': 0.1, 'TA': 0.1, 'PB': 0.1}",6,1.6094379124341
4121320448,2019-08-31T15:07:46,2019,Québec,Mycena leaiana,https://www.inaturalist.org/observations/112775201,31G,"-440634,02+215908,90",B,1AY,30.0,2,F,,,,,F,65.0,JIN,"{'EO': 0.3, 'BJ': 0.2, 'BP': 0.1, 'ES': 0.1, 'HG': 0.1, 'RX': 0.1, 'SB': 0.1}",7,1.8343719702816235
4121302389,2022-08-28T12:31,2022,Québec,Mycena leaiana,https://www.inaturalist.org/observations/132873170,31G,"-571588,91+193247,49",D,1AM,30.0,2,F,,,,,F,75.0,VIN,"{'ES': 0.7, 'CR': 0.1, 'HG': 0.1, 'TA': 0.1}",4,0.9404479886553263
4121271380,2021-09-06T14:52:25,2021,Québec,Mycena leaiana,https://www.inaturalist.org/observations/93998469,31G,"-578777,20+201403,99",C,1A,30.0,1,F,,,,,F,95.0,VIN,"{'ES': 0.7, 'CR': 0.1, 'FT': 0.1, 'TA': 0.1}",4,0.9404479886553263
4121252318,2019-06-20T09:54:21,2019,Québec,Mycena leaiana,https://www.inaturalist.org/observations/27322607,31G,"-571264,07+197207,44",C,1AY,30.0,1,F,,,,,F,95.0,VIN,"{'ES': 0.7, 'CR': 0.1, 'FT': 0.1, 'TA': 0.1}",4,0.9404479886553263
4121154384,2021-07-20T13:13:09,2021,Québec,Mycena leaiana,https://www.inaturalist.org/observations/87877224,31G,"-493017,97+244016,74",D,1AM,20.0,2,F,,,,,F,85.0,JIN,"{'ES': 0.5, 'EO': 0.2, 'FT': 0.2, 'PE': 0.1}",4,1.2206072645530173
4121153367,2022-06-07T14:43:14,2022,Québec,Mycena leaiana,https://www.inaturalist.org/observations/132707253,31G,"-434954,91+180991,65",A,5A,50.0,1,F,,,,,F,85.0,JIN,"{'EA': 0.5, 'EO': 0.2, 'BJ': 0.1, 'FH': 0.1, 'FT': 0.1}",5,1.3592367006650063
4121153314,2020-08-22,2020,Québec,Mycena leaiana,https://www.inaturalist.org/observations/58043829,31G,"-569310,33+190470,82",B,5S,30.0,2,F,,,,,F,75.0,JIN,"{'ES': 0.3, 'CR': 0.2, 'PE': 0.2, 'EO': 0.1, 'FT': 0.1, 'TA': 0.1}",6,1.6957425341696346
4121148371,2020-09-06T14:14:57,2020,Québec,Mycena leaiana,https://www.inaturalist.org/observations/58752760,31G,"-433461,14+180387,30",A,6S,30.0,1,F,,,,,F,95.0,VIN,"{'EO': 0.4, 'CR': 0.3, 'FT': 0.1, 'PB': 0.2}",4,1.2798542258336676
4121136512,2022-08-25,2022,Québec,Mycena leaiana,https://www.inaturalist.org/observations/150271982,31G,"-578811,80+200530,03",F,R1A,20.0,1,F,,,,,F,95.0,VIN,"{'ES': 0.8, 'CR': 0.1, 'FT': 0.1}",3,0.639031859650177
4121125316,2020-08-30T12:18:25,2020,Québec,Mycena leaiana,https://www.inaturalist.org/observations/58042936,31G,"-584118,61+208373,37",D,1AM,20.0,2,F,,,,,F,95.0,JIN,"{'ES': 0.7, 'CR': 0.1, 'FT': 0.1, 'TA': 0.1}",4,0.9404479886553263
4121085393,2022-07-27T17:11:39,2022,Québec,Mycena leaiana,https://www.inaturalist.org/observations/128238715,31G,"-570912,10+188045,12",A,5A,30.0,2,F,,,,,F,55.0,50,"{'FR': 0.4, 'PE': 0.3, 'FT': 0.2, 'ER': 0.1}",4,1.2798542258336674
4120840322,2019-06-20T10:17:25,2019,Québec,Mycena leaiana,https://www.inaturalist.org/observations/27328110,31G,"-573029,09+197134,36",C,1AM,30.0,2,F,,,,,F,75.0,JIN,"{'ES': 0.5, 'CR': 0.2, 'FT': 0.2, 'TA': 0.1}",4,1.2206072645530173
3903183371,2022-08-28T11:56:57,2022,Québec,Mycena leaiana,https://www.inaturalist.org/observations/132666592,31G,"-575363,49+199057,81",B,1AM,30.0,1,F,,,,,F,75.0,VIN,"{'ES': 0.3, 'CR': 0.2, 'FT': 0.2, 'HG': 0.1, 'TA': 0.1, 'PB': 0.1}",6,1.6957425341696346
3903055399,2022-08-27T15:49,2022,Québec,Mycena leaiana,https://www.inaturalist.org/observations/132587365,31G,"-572789,26+187994,99",A,R1A,30.0,3,F,,,,,F,95.0,JIN,"{'CR': 0.4, 'ES': 0.2, 'FT': 0.2, 'FR': 0.1, 'TA': 0.1}",5,1.4708084763221112
3902911510,2022-08-27T12:07,2022,Québec,Mycena leaiana,https://www.inaturalist.org/observations/132562084,31G,"-573871,22+187744,84",A,5A,30.0,1,F,,,CP,,F,95.0,VIN,"{'ES': 0.4, 'FR': 0.3, 'BP': 0.1, 'FT': 0.1, 'PE': 0.1}",5,1.4184836619456564
3902246236,2022-08-31T12:12:53,2022,Québec,Mycena leaiana,https://www.inaturalist.org/observations/133099947,31G,"-566087,16+227242,14",D,1AY,30.0,1,F,,,CJ,2005.0,F,75.0,VIN,"{'ES': 0.8, 'BJ': 0.1, 'HG': 0.1}",3,0.639031859650177
3499336354,2020-09-14T12:05,2020,Québec,Mycena leaiana,https://www.inaturalist.org/observations/59927475,31G,"-583277,25+207481,89",D,1AY,30.0,1,F,,,,,F,85.0,VIN,"{'ES': 0.8, 'FT': 0.1, 'TA': 0.1}",3,0.639031859650177
3385074343,2021-09-24T18:03:35,2021,Québec,Mycena leaiana,https://www.inaturalist.org/observations/96241245,31G,"-565722,36+226250,66",C,1AM,20.0,2,R,,,,,R,85.0,JIN,"{'PU': 0.9, 'FT': 0.1}",2,0.3250829733914482
3384948091,2021-09-15T13:20,2021,Québec,Mycena leaiana,https://www.inaturalist.org/observations/94977728,31G,"-576325,69+204239,01",C,1AY,30.0,1,F,,,,,F,95.0,VIN,"{'ES': 0.8, 'FT': 0.1, 'TA': 0.1}",3,0.639031859650177
3384614219,2021-09-06T16:16:07,2021,Québec,Mycena leaiana,https://www.inaturalist.org/observations/93935179,31G,"-579145,02+208059,62",F,1AM,20.0,1,M,,,,,MR,85.0,VIN,"{'PU': 0.4, 'PB': 0.2, 'CR': 0.2, 'ES': 0.2}",4,1.3321790402101223
3320919379,2020-08-17T17:23:05,2020,Québec,Mycena leaiana,https://www.inaturalist.org/observations/56842035,31G,"-573885,02+206647,58",D,R1A,20.0,2,M,,,,,MR,85.0,VIN,"{'PU': 0.4, 'PB': 0.1, 'SE': 0.1, 'CR': 0.2, 'ER': 0.2}",5,1.4708084763221114
3039398625,2020-08-22T13:33:50,2020,Québec,Mycena leaiana,https://www.inaturalist.org/observations/57445044,31G,"-584530,08+208844,23",D,1AY,30.0,1,M,,,,,MF,85.0,VIN,"{'ER': 0.2, 'CR': 0.1, 'FI': 0.1, 'FT': 0.1, 'TA': 0.1, 'PB': 0.4}",6,1.6094379124341
3039191607,2020-08-19T14:06:16,2020,Québec,Mycena leaiana,https://www.inaturalist.org/observations/56967130,31G,"-580483,60+200516,93",D,1AM,30.0,1,F,,,,,F,85.0,VIN,"{'ES': 0.5, 'CR': 0.2, 'BJ': 0.1, 'FT': 0.1, 'TA': 0.1}",5,1.3592367006650063
3018024481,2020-09-03T16:30:33,2020,Québec,Mycena leaiana,https://www.inaturalist.org/observations/58448333,31G,"-441089,69+230940,26",D,1AM,20.0,2,F,,,,,F,85.0,70,"{'ES': 0.7, 'BJ': 0.1, 'EO': 0.1, 'HG': 0.1}",4,0.9404479886553263
2423613889,1986-06-17,1986,Québec,Mycena leaiana,CMMF019561,31G,"-426989,17+237247,34",D,1AY,31.0,1,F,,,,,F,75.0,VIN,"{'ES': 0.6, 'BJ': 0.2, 'EO': 0.1, 'FI': 0.1}",4,1.0888999753452235
2423612357,1985-06-27/1985-07-08,1985,Québec,Mycena leaiana,CMMF018633,31G,"-426989,17+237247,34",D,1AY,31.0,1,F,,,,,F,75.0,VIN,"{'ES': 0.6, 'BJ': 0.2, 'EO': 0.1, 'FI': 0.1}",4,1.0888999753452235
2423611346,1986-06-25,1986,Québec,Mycena leaiana,CMMF019562,31G,"-426989,17+237247,34",D,1AY,31.0,1,F,,,,,F,75.0,VIN,"{'ES': 0.6, 'BJ': 0.2, 'EO': 0.1, 'FI': 0.1}",4,1.0888999753452235
2423611119,1986-06-09,1986,Québec,Mycena leaiana,CMMF019556,31G,"-426989,17+237247,34",D,1AY,31.0,1,F,,,,,F,75.0,VIN,"{'ES': 0.6, 'BJ': 0.2, 'EO': 0.1, 'FI': 0.1}",4,1.0888999753452235
2350312028,2019-06-20T14:22:41,2019,Québec,Mycena leaiana,https://www.inaturalist.org/observations/27342196,31G,"-567582,86+189503,82",A,5A,40.0,5,F,FR,,,,F,95.0,10,{'FX': 1.0},1,-0.0
1901069205,2018-09-03T02:38:47,2018,Québec,Mycena leaiana,https://www.inaturalist.org/observations/16200279,31G,"-583879,23+208071,05",D,1AM,20.0,2,F,,,,,F,85.0,VIN,"{'ES': 0.4, 'BJ': 0.1, 'BP': 0.1, 'CR': 0.1, 'FT': 0.1, 'HG': 0.1, 'PU': 0.1}",7,1.7480673485460891
1586947776,2017-08-15T11:37,2017,Québec,Mycena leaiana,https://www.inaturalist.org/observations/7513321,31G,"-557212,32+210788,01",D,1AY,30.0,1,R,,,,,R,75.0,VIN,"{'PB': 0.9, 'RX': 0.1}",2,0.3250829733914482
1135069381,1980-06-24,1980,Québec,Mycena leaiana,CMMF007880,31G,"-435505,07+206263,83",A,5S,40.0,2,F,,,,,F,95.0,JIN,"{'EO': 0.3, 'FT': 0.2, 'PE': 0.2, 'BJ': 0.1, 'ES': 0.1, 'PB': 0.1}",6,1.6957425341696346
1024558987,2011-06-06,2011,Québec,Mycena leaiana,CMMF004624,31G,"-442519,82+138397,69",B,1A,30.0,1,F,,,,,F,95.0,VIN,"{'ES': 0.5, 'HG': 0.2, 'TA': 0.2, 'FT': 0.1}",4,1.2206072645530173
617555036,1988-07-20,1988,Québec,Mycena leaiana,CMMF000063,31H,"-405966,25+194717,23",A,5A,40.0,4,F,,,,,F,35.0,30,"{'FR': 0.3, 'FH': 0.2, 'FN': 0.2, 'FT': 0.2, 'PE': 0.1}",5,1.5571130980576458
617554758,1989-06-08,1989,Québec,Mycena leaiana,CMMF000503,31H,"-405966,25+194717,23",A,5A,40.0,4,F,,,,,F,35.0,30,"{'FR': 0.3, 'FH': 0.2, 'FN': 0.2, 'FT': 0.2, 'PE': 0.1}",5,1.5571130980576458
617550611,1995-06-06,1995,Québec,Mycena leaiana,CMMF002353,31H,"-405966,25+194717,23",A,5A,40.0,4,F,,,,,F,35.0,30,"{'FR': 0.3, 'FH': 0.2, 'FN': 0.2, 'FT': 0.2, 'PE': 0.1}",5,1.5571130980576458
4952939788,2023-06-15T09:53,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/245121013,31H,"-363387,80+183587,22",D,1AM,20.0,1,F,,,,,F,85.0,VIN,"{'ES': 0.7, 'CR': 0.1, 'HG': 0.1, 'TA': 0.1}",4,0.9404479886553263
4936568326,2024-08-18T23:11,2024,Québec,Mycena leaiana,https://www.inaturalist.org/observations/237403674,31H,"-305878,83+146664,06",C,1A,30.0,2,F,,,,,F,65.0,JIN,"{'ES': 0.7, 'BJ': 0.1, 'FT': 0.1, 'HG': 0.1}",4,0.9404479886553263
4936259309,2024-08-24T15:14,2024,Québec,Mycena leaiana,https://www.inaturalist.org/observations/239430508,31H,"-364610,24+184105,52",D,1AY,30.0,1,F,,,,,F,85.0,VIN,"{'ES': 0.5, 'BJ': 0.2, 'FT': 0.1, 'HG': 0.1, 'TA': 0.1}",5,1.3592367006650063
4924042179,2024-08-11T17:14:19,2024,Québec,Mycena leaiana,https://www.inaturalist.org/observations/235225296,31H,"-347950,13+194901,78",A,5A,40.0,2,F,,,,,F,95.0,JIN,"{'EO': 0.4, 'CH': 0.2, 'FT': 0.2, 'PE': 0.1, 'PU': 0.1}",5,1.4708084763221112
4919238661,2024-07-17T09:24,2024,Québec,Mycena leaiana,https://www.inaturalist.org/observations/231643078,31H,"-362910,56+185221,31",E,1AY,30.0,2,F,,,,,F,55.0,VIN,"{'ES': 0.6, 'FT': 0.2, 'HG': 0.2}",3,0.9502705392332347
4902102714,2024-06-10T17:35,2024,Québec,Mycena leaiana,https://www.inaturalist.org/observations/223884512,31H,"-388140,74+186830,09",A,1A,40.0,2,F,,,,,F,65.0,JIN,"{'CR': 0.5, 'EO': 0.2, 'FR': 0.2, 'FT': 0.1}",4,1.2206072645530173
4902032628,2024-06-14T10:11:12,2024,Québec,Mycena leaiana,https://www.inaturalist.org/observations/222658660,31H,"-411992,84+182242,33",B,5S,30.0,1,F,,,,,F,85.0,JIN,"{'ES': 0.3, 'PL': 0.2, 'EA': 0.1, 'EO': 0.1, 'FR': 0.1, 'FT': 0.1, 'OR': 0.1}",7,1.8343719702816235
4901909211,2024-06-07T07:55,2024,Québec,Mycena leaiana,https://www.inaturalist.org/observations/221181061,31H,"-377129,14+183899,06",B,1A,30.0,1,F,,,,,F,95.0,VIN,"{'CR': 0.6, 'ES': 0.3, 'FT': 0.1}",3,0.8979457248567797
4901553449,2024-06-12T12:32:11,2024,Québec,Mycena leaiana,https://www.inaturalist.org/observations/223012749,31H,"-364679,98+184692,15",F,1AM,20.0,2,F,,,,,F,85.0,VIN,"{'CR': 0.4, 'ES': 0.4, 'HG': 0.2}",3,1.0549201679861442
4901066977,2024-06-12T13:01:42,2024,Québec,Mycena leaiana,https://www.inaturalist.org/observations/223328644,31H,"-364138,44+184189,97",C,1AY,30.0,1,F,,,,,F,35.0,30,"{'ES': 0.5, 'FT': 0.4, 'FN': 0.1}",3,0.9433483923290391
4892070586,2024-06-11T13:26:43,2024,Québec,Mycena leaiana,https://www.inaturalist.org/observations/222069822,31H,"-294020,72+152338,98",F,1AM,20.0,1,F,,,,,F,95.0,JIN,"{'CR': 0.5, 'ES': 0.5}",2,0.6931471805599453
4875082832,2024-05-28T18:37,2024,Québec,Mycena leaiana,https://www.inaturalist.org/observations/219511907,31H,"-388140,74+186830,09",A,1A,40.0,2,F,,,,,F,65.0,JIN,"{'CR': 0.5, 'EO': 0.2, 'FR': 0.2, 'FT': 0.1}",4,1.2206072645530173
4872503499,2024-05-28T14:21:21,2024,Québec,Mycena leaiana,https://www.inaturalist.org/observations/218954225,31H,"-364018,77+184095,61",C,1AY,30.0,1,F,,,,,F,55.0,30,"{'HG': 0.4, 'ES': 0.3, 'FT': 0.2, 'FN': 0.1}",4,1.2798542258336674
4872464839,2021-10-03T12:56:15,2021,Québec,Mycena leaiana,https://www.inaturalist.org/observations/97061351,31H,"-375794,47+185356,50",D,1AY,20.0,1,F,,,,,F,85.0,VIN,"{'CR': 0.4, 'BJ': 0.1, 'ES': 0.1, 'FT': 0.1, 'HG': 0.1, 'PU': 0.2}",6,1.6094379124341003
4500887377,2022-08-23T18:03:44,2022,Québec,Mycena leaiana,https://www.inaturalist.org/observations/194323806,31H,"-398009,25+181796,19",D,8AM,20.0,2,F,,,,,F,85.0,VIN,"{'CR': 0.4, 'ES': 0.2, 'EO': 0.1, 'FN': 0.1, 'FT': 0.1, 'RX': 0.1}",6,1.6094379124341
4465643084,2023-08-25T18:25:54,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/180195094,31H,"-398944,38+182517,05",D,1AY,30.0,1,F,,,,,F,85.0,VIN,"{'ES': 0.4, 'FR': 0.2, 'PL': 0.2, 'CR': 0.1, 'FT': 0.1}",5,1.4708084763221112
4458373218,2023-10-06T15:04,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/186560304,31H,"-425915,39+175808,33",B,5S,30.0,1,F,,,,,F,85.0,VIN,"{'ES': 0.7, 'EO': 0.1, 'FR': 0.1, 'FT': 0.1}",4,0.9404479886553263
4458347229,2023-10-06T15:04,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/186560327,31H,"-425915,39+175808,33",B,5S,30.0,1,F,,,,,F,85.0,VIN,"{'ES': 0.7, 'EO': 0.1, 'FR': 0.1, 'FT': 0.1}",4,0.9404479886553263
4453678028,2023-10-13T16:18:29,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/187413664,31H,"-421909,28+175523,71",A,5A,40.0,2,F,,,,,F,85.0,JIN,"{'EO': 0.4, 'ES': 0.2, 'FR': 0.2, 'FT': 0.1, 'PL': 0.1}",5,1.4708084763221112
4424583308,2023-10-03T15:59,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/186164771,31H,"-426319,40+175881,21",A,5S,30.0,1,F,,,,,F,95.0,70,"{'ES': 0.3, 'HG': 0.3, 'FT': 0.2, 'CR': 0.1, 'EO': 0.1}",5,1.5047882836811908
4416979793,2023-09-24T10:00,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/184728008,31H,"-376367,65+184150,09",A,1A,31.0,3,F,,,,,F,75.0,JIN,"{'EO': 0.3, 'BJ': 0.2, 'FO': 0.2, 'OR': 0.2, 'RX': 0.1}",5,1.5571130980576458
4416738138,2023-09-08T18:22:54,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/184164684,31H,"-378164,60+185312,74",B,5S,30.0,2,M,P,,,,MM,75.0,30,"{'PR': 0.4, 'SB': 0.1, 'EO': 0.2, 'PL': 0.2, 'FH': 0.1}",5,1.4708084763221114
4413756913,2023-09-16T14:30:36,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/183556919,31H,"-426233,63+176028,34",A,5A,30.0,2,M,P,,,,MR,55.0,50,"{'EV': 0.3, 'RZ': 0.3, 'TO': 0.1, 'ES': 0.1, 'FN': 0.1, 'FT': 0.1}",6,1.6434177197931796
4413747444,2023-08-26T14:13,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/182702650,31H,"-388218,04+186092,17",A,1A,40.0,2,F,,,,,F,85.0,50,"{'EO': 0.4, 'BG': 0.2, 'FR': 0.1, 'FT': 0.1, 'OR': 0.1, 'PE': 0.1}",6,1.6094379124341
4407287320,2015-09-10T10:27,2015,Québec,Mycena leaiana,https://www.inaturalist.org/observations/35557812,31H,"-324003,64+132472,36",D,2BD,10.0,1,F,,,,,F,95.0,JIN,"{'ES': 0.4, 'EO': 0.3, 'FT': 0.1, 'PE': 0.1, 'RX': 0.1}",5,1.4184836619456564
4407199371,2020-09-11T14:20:44,2020,Québec,Mycena leaiana,https://www.inaturalist.org/observations/59311074,31H,"-378164,60+185312,74",B,5S,30.0,2,M,P,,,,MM,75.0,30,"{'PR': 0.4, 'SB': 0.1, 'EO': 0.2, 'PL': 0.2, 'FH': 0.1}",5,1.4708084763221114
4407096360,2020-09-06T11:48:22,2020,Québec,Mycena leaiana,https://www.inaturalist.org/observations/58858676,31H,"-322394,52+168525,18",B,1A,30.0,2,M,,,,,MF,95.0,JIN,"{'EO': 0.4, 'ES': 0.1, 'FR': 0.1, 'FT': 0.1, 'EU': 0.1, 'RX': 0.1, 'TO': 0.1}",7,1.7480673485460891
4405545569,2023-08-24T12:44:07,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/180054233,31H,"-426180,55+175099,95",A,5A,40.0,1,M,,,,,MF,85.0,70,"{'EO': 0.3, 'FT': 0.1, 'HG': 0.1, 'PE': 0.1, 'PB': 0.2, 'EU': 0.1, 'PU': 0.1}",7,1.8343719702816235
4400457119,2023-08-15T08:58,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/178626304,31H,"-362910,56+185221,31",E,1AY,30.0,2,F,,,,,F,55.0,VIN,"{'ES': 0.6, 'FT': 0.2, 'HG': 0.2}",3,0.9502705392332347
4400320246,2023-08-16T08:46,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/178720223,31H,"-376769,95+184154,89",D,1AM,20.0,1,F,,,,,F,95.0,JIN,"{'HG': 0.3, 'CR': 0.2, 'EO': 0.2, 'ES': 0.2, 'PU': 0.1}",5,1.5571130980576458
4400306090,2023-08-15T08:58,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/178626305,31H,"-362910,56+185221,31",E,1AY,30.0,2,F,,,,,F,55.0,VIN,"{'ES': 0.6, 'FT': 0.2, 'HG': 0.2}",3,0.9502705392332347
4400120200,2023-08-13T17:34:47,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/178675995,31H,"-412687,94+182009,08",A,5A,40.0,1,F,,,,,F,85.0,VIN,"{'EA': 0.4, 'ES': 0.3, 'FR': 0.1, 'FT': 0.1, 'HG': 0.1}",5,1.4184836619456564
4400005134,2023-08-15T08:59,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/178626308,31H,"-362910,56+185221,31",E,1AY,30.0,2,F,,,,,F,55.0,VIN,"{'ES': 0.6, 'FT': 0.2, 'HG': 0.2}",3,0.9502705392332347
4399863311,2012-07-29T09:39,2012,Québec,Mycena leaiana,https://www.inaturalist.org/observations/19136206,31H,"-425915,39+175808,33",B,5S,30.0,1,F,,,,,F,85.0,VIN,"{'ES': 0.7, 'EO': 0.1, 'FR': 0.1, 'FT': 0.1}",4,0.9404479886553263
4399857146,2023-08-15T08:58,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/178626306,31H,"-362910,56+185221,31",E,1AY,30.0,2,F,,,,,F,55.0,VIN,"{'ES': 0.6, 'FT': 0.2, 'HG': 0.2}",3,0.9502705392332347
4177304810,2023-08-11T14:38:14,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/177866538,31H,"-412429,74+182157,48",B,5A,30.0,1,F,,,,,F,95.0,VIN,"{'ES': 0.4, 'FT': 0.2, 'HG': 0.2, 'EA': 0.1, 'FR': 0.1}",5,1.4708084763221112
4171247364,2019-08-26T10:10:52,2019,Québec,Mycena leaiana,https://www.inaturalist.org/observations/40153256,31H,"-361712,61+126887,97",C,1AM,30.0,2,F,,,,,F,85.0,VIN,"{'ES': 0.5, 'FT': 0.3, 'CR': 0.1, 'PU': 0.1}",4,1.1682824501765625
4153809920,2023-07-04T18:23:47,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/171114006,31H,"-314166,78+145674,76",D,1AY,20.0,1,F,,,,,F,65.0,VIN,"{'ES': 0.6, 'FT': 0.2, 'FR': 0.1, 'PU': 0.1}",4,1.0888999753452235
4153777548,2023-06-28T11:39:15,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/172171064,31H,"-363803,20+185401,26",F,1AY,30.0,1,F,,,,,F,45.0,VIN,"{'ES': 0.7, 'FT': 0.2, 'CR': 0.1}",3,0.8018185525433372
4153735758,2023-07-04T10:35:34,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/171559605,31H,"-425194,70+176095,06",B,5A,40.0,2,F,,,,,F,65.0,50,"{'FR': 0.6, 'FT': 0.2, 'FN': 0.1, 'PE': 0.1}",4,1.0888999753452235
4153713741,2022-09-23T10:11,2022,Québec,Mycena leaiana,https://www.inaturalist.org/observations/171253938,31H,"-388549,61+186205,15",A,1A,40.0,3,F,,,,,F,75.0,JIN,"{'EO': 0.4, 'FR': 0.2, 'PE': 0.2, 'BG': 0.1, 'OR': 0.1}",5,1.4708084763221112
4145452143,2023-06-30T15:39:53,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/170327567,31H,"-364453,43+184956,66",F,1AM,20.0,2,F,,,,,F,85.0,VIN,"{'EO': 0.5, 'CR': 0.3, 'FT': 0.1, 'RX': 0.1}",4,1.1682824501765625
4145417478,2023-07-03T10:17:20,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/170897203,31H,"-365535,21+184332,58",C,6S,30.0,3,F,,,,,F,65.0,JIN,"{'FR': 0.3, 'EO': 0.2, 'FT': 0.2, 'ES': 0.1, 'OR': 0.1, 'RX': 0.1}",6,1.6957425341696346
4145373132,2023-06-27T10:52:43,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/169931521,31H,"-364453,43+184956,66",F,1AM,20.0,2,F,,,,,F,85.0,VIN,"{'EO': 0.5, 'CR': 0.3, 'FT': 0.1, 'RX': 0.1}",4,1.1682824501765625
4145316730,2023-06-18T17:53,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/168415685,31H,"-388140,74+186830,09",A,1A,40.0,2,F,,,,,F,65.0,JIN,"{'CR': 0.5, 'EO': 0.2, 'FR': 0.2, 'FT': 0.1}",4,1.2206072645530173
4145283722,2023-06-17T10:23:29,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/167941189,31H,"-408716,66+203065,09",A,5S,30.0,1,F,,,,,F,55.0,JIN,"{'EO': 0.7, 'FT': 0.2, 'PB': 0.1}",3,0.8018185525433372
4145266658,2023-06-30T15:38:58,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/170327073,31H,"-364453,43+184956,66",F,1AM,20.0,2,F,,,,,F,85.0,VIN,"{'EO': 0.5, 'CR': 0.3, 'FT': 0.1, 'RX': 0.1}",4,1.1682824501765625
4138666247,2023-06-26T16:34,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/169694197,31H,"-388444,29+186727,02",A,1A,40.0,3,F,,,,,F,75.0,JIN,"{'PE': 0.3, 'EO': 0.2, 'FR': 0.2, 'OR': 0.2, 'BG': 0.1}",5,1.5571130980576458
4138526977,2023-06-26T16:32,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/169694196,31H,"-388444,29+186727,02",A,1A,40.0,3,F,,,,,F,75.0,JIN,"{'PE': 0.3, 'EO': 0.2, 'FR': 0.2, 'OR': 0.2, 'BG': 0.1}",5,1.5571130980576458
4138524711,2023-06-25T15:40:25,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/169484410,31H,"-363653,83+183366,12",C,1A,30.0,1,F,,,,,F,85.0,JIN,"{'ES': 0.3, 'FT': 0.2, 'TA': 0.2, 'BJ': 0.1, 'CR': 0.1, 'PB': 0.1}",6,1.6957425341696346
4138284696,2023-06-24T10:18:16,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/169288346,31H,"-377353,86+183790,99",B,1A,30.0,2,F,,,,,F,75.0,VIN,"{'CR': 0.2, 'EO': 0.2, 'ES': 0.2, 'FI': 0.1, 'FT': 0.1, 'PL': 0.1, 'PU': 0.1}",7,1.8866967846580782
4137986954,2023-06-18T11:39:13,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/168195637,31H,"-376980,74+185633,89",C,1A,30.0,1,F,,,,,F,75.0,VIN,"{'ES': 0.5, 'CR': 0.2, 'HG': 0.2, 'RX': 0.1}",4,1.2206072645530173
4137720971,2023-06-18T11:42:23,2023,Québec,Mycena leaiana,https://www.inaturalist.org/observations/168194628,31H,"-376536,03+185638,52",C,1A,30.0,1,F,,,,,F,85.0,VIN,"{'ES': 0.6, 'HG': 0.3, 'FT': 0.1}",3,0.8979457248567797
